Date,Open_^FTSE,High_^FTSE,Low_^FTSE,Close_^FTSE,Volume_^FTSE,ret,vol,vol_ann,ret2,ret_mean,regime_gmm,regime_kmeans,regime_raw,regime,regime_change,high_risk_flag,position,strategy_ret
2006-03-01,5791.5,5844.10009765625,5783.89990234375,5844.10009765625,1990319600,0.009041296629435536,0.006667470235542371,0.10584280870302218,8.174504474144237e-05,0.0006877666305481425,1,0,0,0,False,0,1.0,0.009041296629435536
2006-03-02,5844.10009765625,5880.0,5803.7001953125,5833.0,1917206100,-0.0019011742482000216,0.006520059991776715,0.10350274362877818,3.614463522018917e-06,0.0002570328266887687,0,0,0,0,False,0,1.0,-0.0019011742482000216
2006-03-03,5833.0,5864.0,5803.7998046875,5858.7001953125,2066401800,0.00439632154038172,0.0061844999478106785,0.09817589307119397,1.9327643086424302e-05,0.00091417257064927,0,0,0,0,False,0,1.0,0.00439632154038172
2006-03-06,5858.7001953125,5924.5,5858.7001953125,5897.7998046875,2147444000,0.006651597590158431,0.0063067959853858255,0.10011728248170867,4.424375050140145e-05,0.0011315933937933124,0,0,0,0,False,0,1.0,0.006651597590158431
2006-03-07,5897.7998046875,5897.7998046875,5830.7001953125,5857.39990234375,1935777600,-0.006873564449991321,0.006535719413320707,0.10375132923926135,4.7245888248184484e-05,0.0006960895614311267,0,0,0,0,False,0,1.0,-0.006873564449991321
2006-03-08,5857.39990234375,5857.60009765625,5790.89990234375,5812.89990234375,1915545700,-0.007626233501987656,0.006695756597144843,0.1062918407727921,5.815943742683891e-05,0.0005445916562829027,1,0,0,0,False,0,1.0,-0.007626233501987656
2006-03-09,5812.89990234375,5857.10009765625,5812.89990234375,5855.89990234375,1640072900,0.007370114383855153,0.006777161418819855,0.10758410225483396,5.431858603110862e-05,0.0010756976066520537,1,0,0,0,False,0,1.0,0.007370114383855153
2006-03-10,5855.89990234375,5909.10009765625,5838.2001953125,5907.89990234375,1720750300,0.008840738460433428,0.006311795141997223,0.1001966416326616,7.815865652578683e-05,0.0008055450635240274,1,0,0,0,False,0,1.0,0.008840738460433428
2006-03-13,5907.89990234375,5959.89990234375,5907.89990234375,5952.7998046875,2085598400,0.0075712424963736424,0.006158892845756427,0.09776939292819836,5.7323712938894186e-05,0.0015339342999352553,1,0,0,0,False,0,1.0,0.0075712424963736424
2006-03-14,5952.7998046875,5978.60009765625,5940.7001953125,5950.60009765625,1998671300,-0.0003695930699354477,0.006116438085863115,0.0970954445083064,1.3659903734430875e-07,0.0012740700840861087,0,0,0,0,False,0,1.0,-0.0003695930699354477
2006-03-15,5950.60009765625,5980.5,5950.60009765625,5965.10009765625,1859456500,0.002433765019183909,0.006111607611555015,0.09701876310590407,5.923212168603252e-06,0.0013998295541488254,0,0,0,0,False,0,1.0,0.002433765019183909
2006-03-16,5965.10009765625,5995.2001953125,5951.0,5993.2998046875,2146858100,0.004716309796190643,0.006142257905627067,0.09750532144025796,2.2243578093643824e-05,0.001630991459328477,0,0,0,0,False,0,1.0,0.004716309796190643
2006-03-17,5993.2001953125,6044.0,5992.7998046875,5999.39990234375,2147369000,0.0010173019138903783,0.006043290549307056,0.09593426336384037,1.0349031840050267e-06,0.0013729124470908498,0,0,0,0,False,0,1.0,0.0010173019138903783
2006-03-20,5999.39990234375,6039.10009765625,5986.89990234375,5991.7001953125,1881072000,-0.0012842371470149772,0.006058457060563395,0.09617502426608478,1.649265049773168e-06,0.0011706333268624765,0,0,0,0,False,0,1.0,-0.0012842371470149772
2006-03-21,5991.7001953125,5992.89990234375,5956.7001953125,5991.2998046875,1771106200,-6.682644165145746e-05,0.006051167655307088,0.09605930854500223,4.465773303795648e-09,0.001030807922824178,0,0,0,0,False,0,1.0,-6.682644165145746e-05
2006-03-22,5991.2998046875,6012.60009765625,5957.7998046875,6007.5,2144835400,0.0027003042671012167,0.006044651536336695,0.09595586836314843,7.291643134925039e-06,0.0012024581052006936,0,0,0,0,False,0,1.0,0.0027003042671012167
2006-03-23,6007.5,6029.39990234375,5974.7998046875,5990.10009765625,2137408800,-0.002900565846720937,0.006101224740460467,0.09685394013703799,8.413282231163947e-06,0.0009449871680142034,0,0,0,0,False,0,1.0,-0.002900565846720937
2006-03-24,5990.10009765625,6037.89990234375,5990.10009765625,6036.2998046875,2097466800,0.0076830863216788,0.006039015972665662,0.09586640656332109,5.902981542636788e-05,0.0016069323068050338,1,0,0,0,False,0,1.0,0.0076830863216788
2006-03-27,6036.2998046875,6047.0,5971.39990234375,5972.2001953125,1526643600,-0.010675807665437631,0.0065691283686275205,0.10428167996308715,0.00011397286930941688,0.0008990703455671746,1,0,0,0,False,0,1.0,-0.010675807665437631
2006-03-28,5972.2001953125,6004.2998046875,5929.7001953125,5935.7001953125,2137043100,-0.0061304030289175415,0.0067299936099476905,0.10683533650185252,3.758184129696137e-05,0.00048217977342471637,0,0,0,0,False,0,1.0,-0.0061304030289175415
2006-03-29,5935.7001953125,5979.7001953125,5927.2001953125,5959.2001953125,1742429300,0.003951278245791556,0.005823360624585657,0.0924429840437965,1.5612599775665598e-05,0.0013592833935532106,0,0,0,0,False,0,1.0,0.003951278245791556
2006-03-30,5959.2001953125,6036.0,5959.2001953125,6015.2998046875,1496758100,0.00936991437046153,0.005845435476543135,0.09279341145484482,8.779529530978148e-05,0.0013749318574115914,1,0,0,0,False,0,1.0,0.00936991437046153
2006-03-31,6015.2001953125,6019.2001953125,5961.39990234375,5964.60009765625,1650124600,-0.00846417918868525,0.006194378323612613,0.0983327074255689,7.16423293381725e-05,0.0010624078126265804,1,0,0,0,False,0,1.0,-0.00846417918868525
2006-04-03,5964.60009765625,6033.5,5964.60009765625,6024.2998046875,1488772300,0.00995924579694929,0.006457443676234628,0.1025087404351411,9.91865768440521e-05,0.0013273089677012266,1,0,0,0,False,0,1.0,0.00995924579694929
2006-04-04,6024.2998046875,6024.2998046875,5984.2998046875,6004.7001953125,1622348400,-0.0032587291910441962,0.006410843894052954,0.10176899182632618,1.0619315940563561e-05,0.0008553886447868157,0,0,0,0,False,0,1.0,-0.0032587291910441962
2006-04-05,6004.7001953125,6047.5,5983.5,6044.10009765625,2111723800,0.006540077322558346,0.006268929189055075,0.09951616572548128,4.277261138504195e-05,0.0014941334910987046,0,0,0,0,False,0,1.0,0.006540077322558346
2006-04-06,6044.10009765625,6073.2998046875,6037.60009765625,6045.7001953125,1830574800,0.0002647020838750791,0.005921802015697196,0.09400569268137475,7.006719320780941e-08,0.0018698923285207396,0,0,0,0,False,0,1.0,0.0002647020838750791
2006-04-07,6045.7001953125,6074.2001953125,6020.60009765625,6026.10009765625,1984025400,-0.003247256316974756,0.005881834421204127,0.09337122678819394,1.0544673588132457e-05,0.0013643032475288393,0,0,0,0,False,0,1.0,-0.003247256316974756
2006-04-10,6026.10009765625,6067.0,6024.2998046875,6067.0,1716789500,0.006764197428138274,0.005766177080293015,0.09153522342009503,4.575436684683245e-05,0.0012654203412290701,0,0,0,0,False,0,1.0,0.006764197428138274
2006-04-11,6067.0,6092.5,6012.89990234375,6016.5,2013240500,-0.008358554064079371,0.005940327089123086,0.09429976910519945,6.986542604213776e-05,0.000506858600255117,1,0,0,0,False,0,1.0,-0.008358554064079371
2006-04-12,6016.5,6020.0,5974.5,6000.7998046875,1851945400,-0.0026129337705356193,0.005976934870292989,0.09488089961535208,6.827422889205488e-06,0.0004000328526074898,0,0,0,0,False,0,1.0,-0.0026129337705356193
2006-04-13,6000.7998046875,6033.7001953125,5987.2001953125,6029.39990234375,1300431500,0.004754725978607155,0.006037573094541365,0.09584350158318669,2.2607419131641766e-05,0.0005105548030562158,0,0,0,0,False,0,1.0,0.004754725978607155
2006-04-18,6029.39990234375,6056.10009765625,6026.10009765625,6044.10009765625,1389246900,0.0024351186609692377,0.005978350720927535,0.0949033755473878,5.929802893000613e-06,0.00040192665375995843,0,0,0,0,False,0,1.0,0.0024351186609692377
2006-04-19,6044.10009765625,6100.60009765625,6044.10009765625,6089.7998046875,1703340700,0.007532602622847051,0.00617762095039871,0.09806669237266483,5.6740102273722276e-05,0.0007121790684721809,1,0,0,0,False,0,1.0,0.007532602622847051
2006-04-20,6089.7998046875,6113.39990234375,6074.2001953125,6081.39990234375,2029861700,-0.0013802918166767597,0.006179208401885774,0.09809189238378373,1.9052054991848297e-06,0.0007076050365835247,0,0,0,0,False,0,1.0,-0.0013802918166767597
2006-04-21,6081.39990234375,6137.10009765625,6077.89990234375,6132.7001953125,1553597300,0.008400225021919283,0.006398496434091946,0.10157298197604524,7.056378041887882e-05,0.0011107979634202266,1,0,0,0,False,0,1.0,0.008400225021919283
2006-04-24,6132.7001953125,6136.5,6098.7001953125,6098.7001953125,1338013400,-0.005559475854953533,0.006548024108459751,0.1039466602190396,3.090777178181131e-05,0.0007174751004652384,0,0,0,0,False,0,1.0,-0.005559475854953533
2006-04-25,6098.7001953125,6128.7998046875,6084.60009765625,6086.60009765625,1581336500,-0.00198601615758065,0.0065257612987328645,0.10359324907090225,3.94426017817141e-06,0.000761025085662395,0,0,0,0,False,0,1.0,-0.00198601615758065
2006-04-26,6086.60009765625,6126.5,6086.60009765625,6104.2998046875,1650185400,0.0029037592974692217,0.006353345087444531,0.10085622656851286,8.431818057638948e-06,0.0005334380845095579,0,0,0,0,False,0,1.0,0.0029037592974692217
2006-04-27,6104.2998046875,6104.60009765625,6026.2001953125,6060.0,1966010000,-0.007283608796923247,0.006091842720635243,0.09670500518951987,5.3050957106617704e-05,0.0006949713639626239,0,0,0,0,False,0,1.0,-0.007283608796923247
2006-04-28,6060.0,6060.0,6023.10009765625,6023.10009765625,1644294900,-0.006107706922097833,0.006090573151972575,0.09668485141179743,3.7304083846241786e-05,0.0006960521309540386,0,0,0,0,False,0,1.0,-0.006107706922097833
2006-05-02,6023.10009765625,6090.7001953125,6022.2998046875,6082.10009765625,1657637700,0.009747953977099044,0.0063704081005014155,0.10112709350350865,9.502260673964107e-05,0.0009720843086353474,1,0,0,0,False,0,1.0,0.009747953977099044
2006-05-03,6082.10009765625,6100.0,6008.7001953125,6010.0,1886399500,-0.011925298589108735,0.006655322483735563,0.10564996912140608,0.00014221274643939878,-4.197345134418892e-05,1,0,0,0,False,0,1.0,-0.011925298589108735
2006-05-04,6010.0,6045.7998046875,6001.10009765625,6036.89990234375,1687069600,0.004465870434623653,0.006431532505734989,0.10209741335521727,1.994399873884566e-05,0.0005737431973848065,0,0,0,0,False,0,1.0,0.004465870434623653
2006-05-05,6036.89990234375,6093.10009765625,6033.89990234375,6091.7001953125,1852648100,0.009036601989313553,0.006367040091712766,0.10107362802149918,8.166017551326567e-05,0.0005298077779735809,1,0,0,0,False,0,1.0,0.009036601989313553
2006-05-08,6091.7001953125,6133.5,6058.7998046875,6067.10009765625,1607859400,-0.004046473439849763,0.006392745022433794,0.10148168114643509,1.637394729940957e-05,0.0004922961470780777,0,0,0,0,False,0,1.0,-0.004046473439849763
2006-05-09,6067.10009765625,6109.7001953125,6054.60009765625,6105.60009765625,2064291600,0.006325651295110646,0.006382765717618943,0.10132326459365065,4.001386430733499e-05,0.0004820853838662825,0,0,0,0,False,0,1.0,0.006325651295110646
2006-05-10,6105.60009765625,6110.0,6079.60009765625,6083.39990234375,1940756500,-0.003642664674767815,0.006446057892790566,0.10232799672629336,1.3269005932801311e-05,0.0002960203001213828,0,0,0,0,False,0,1.0,-0.003642664674767815
2006-05-11,6083.39990234375,6114.5,6039.89990234375,6042.0,1600703500,-0.00682865118706566,0.0065902526557044564,0.1046170176244618,4.663047703461324e-05,0.00012547768725991118,0,0,0,0,False,0,1.0,-0.00682865118706566
2006-05-12,6042.0,6042.0,5912.10009765625,5912.10009765625,1697671400,-0.021733968193940356,0.007948955224407066,0.12618575223941234,0.000472365373455211,-0.001231577818553357,2,0,0,0,False,0,1.0,-0.021733968193940356
2006-05-15,5912.10009765625,5912.10009765625,5755.39990234375,5841.2998046875,1991604000,-0.012047773399469719,0.008152502585824345,0.12941696642941336,0.00014514884388497015,-0.001407254929762421,1,0,0,0,False,0,1.0,-0.012047773399469719
2006-05-16,5841.2998046875,5883.2001953125,5807.10009765625,5846.2001953125,2138429100,0.0008385695678558847,0.008161766826700325,0.1295640316940752,7.031989201340052e-07,-0.0012428976279342543,0,0,0,0,False,0,1.0,0.0008385695678558847
2006-05-17,5846.2001953125,5871.60009765625,5675.5,5675.5,2145492400,-0.02963324572566961,0.010114390873308336,0.16056097748205156,0.0008781292522379163,-0.0028804200900426715,2,0,0,0,False,0,1.0,-0.02963324572566961
2006-05-18,5675.5,5719.7001953125,5618.7001953125,5671.60009765625,2143472700,-0.0006873831135241204,0.010055118664611874,0.1596200603388414,4.724955447581138e-07,-0.0030291106507328316,0,0,0,0,False,0,1.0,-0.0006873831135241204
2006-05-19,5671.60009765625,5715.0,5645.39990234375,5657.39990234375,1777461100,-0.002506876643867173,0.009762252788137468,0.15497095867895197,6.2844305075667414e-06,-0.0035071810920049374,0,0,0,0,False,0,1.0,-0.002506876643867173
2006-05-22,5657.39990234375,5657.39990234375,5510.5,5532.7001953125,2031642400,-0.022288427842120484,0.01056746537155819,0.16775331216857847,0.0004967740156734115,-0.004502806617026067,2,0,0,0,False,0,1.0,-0.022288427842120484
2006-05-23,5532.7001953125,5705.89990234375,5532.7001953125,5678.7001953125,2147208700,0.02604639007827636,0.012217536007169572,0.19394737145368643,0.0006784144361097332,-0.0036625130429138253,2,1,1,1,True,1,0.5,0.01302319503913818
2006-05-24,5678.7001953125,5678.7001953125,5563.5,5587.10009765625,2146770300,-0.016261981202914555,0.012520098629013746,0.19875040417422662,0.00026445203264394634,-0.004172156154721493,1,0,0,0,True,0,1.0,-0.016261981202914555
2006-05-25,5587.10009765625,5677.7001953125,5562.0,5677.7001953125,1760626700,0.016085869060301405,0.013276132196217193,0.21075206498405077,0.000258755183425162,-0.0033115901919652047,1,0,0,0,False,0,1.0,0.016085869060301405
2006-05-26,5677.7001953125,5791.0,5677.7001953125,5791.0,1627196900,0.01975873269424433,0.01415131592694422,0.22464517600201137,0.0003904075176825998,-0.00250897241116639,1,1,1,1,True,1,0.5,0.009879366347122165
2006-05-30,5791.0,5793.60009765625,5643.2998046875,5652.0,2026626300,-0.024295523421370646,0.014905150619369093,0.23661193075686585,0.0005902724583183697,-0.0033190635837591236,2,1,1,1,False,1,0.5,-0.012147761710685323
2006-05-31,5652.0,5743.7998046875,5591.5,5723.7998046875,2119922000,0.012623421537634627,0.01528553108447764,0.24265028344245163,0.00015935077131681776,-0.0024271050856766252,1,1,1,1,False,1,0.5,0.0063117107688173135
2006-06-01,5723.7998046875,5754.7998046875,5680.60009765625,5749.7001953125,1833351400,0.004514827144356914,0.015118868167990044,0.2400045916636342,2.038366414342201e-05,-0.0026763016015214887,1,0,0,0,True,0,1.0,0.004514827144356914
2006-06-02,5749.7001953125,5802.89990234375,5745.7001953125,5764.60009765625,1669869800,0.0025880705351433164,0.01500623668169531,0.23821662224844553,6.6981090948770124e-06,-0.001985188786080915,1,0,0,0,False,0,1.0,0.0025880705351433164
2006-06-05,5764.60009765625,5789.7998046875,5738.89990234375,5762.10009765625,1072108200,-0.0004337754946064365,0.014938859288725506,0.23714703929372968,1.881611797210586e-07,-0.002218505258901395,1,0,0,0,False,0,1.0,-0.0004337754946064365
2006-06-06,5762.10009765625,5762.10009765625,5656.60009765625,5669.7998046875,1883561800,-0.01614819924374089,0.015000909536341136,0.23813205643761529,0.00026076433881555387,-0.003417781508094464,1,1,1,1,True,1,0.5,-0.008074099621870445
2006-06-07,5669.7998046875,5720.60009765625,5638.5,5706.2998046875,1885561100,0.006416984116178526,0.015151995872730766,0.24053047767313615,4.117768514728749e-05,-0.0029195216244740693,1,0,0,0,True,0,1.0,0.006416984116178526
2006-06-08,5706.2998046875,5706.2998046875,5562.89990234375,5562.89990234375,2135136100,-0.02545125595285569,0.01575719047771116,0.2501376441905927,0.0006477664295777721,-0.0044327076839010375,2,1,1,1,True,1,0.5,-0.012725627976427845
2006-06-09,5562.89990234375,5673.60009765625,5562.89990234375,5655.2001953125,1801661400,0.0164559729470124,0.01640466074325472,0.260415916014216,0.0002707990456328039,-0.003475629701911504,1,1,1,1,False,1,0.5,0.0082279864735062
2006-06-12,5655.2001953125,5666.2998046875,5612.2998046875,5620.89990234375,1463611100,-0.006083734352241521,0.01639785186381337,0.260307828403963,3.701182366864356e-05,-0.0034401574716817827,1,1,1,1,False,1,0.5,-0.0030418671761207605
2006-06-13,5620.89990234375,5620.89990234375,5467.39990234375,5519.60009765625,2146786900,-0.0181863644712692,0.01621724192939895,0.25744073457935357,0.00033074385268184266,-0.0032712239610783946,1,1,1,1,False,1,0.5,-0.0090931822356346
2006-06-14,5519.60009765625,5544.39990234375,5475.60009765625,5506.7998046875,1860632700,-0.0023217548487561857,0.016092463830737643,0.25545994367060176,5.390545577722859e-06,-0.002808080220568226,1,1,1,1,False,1,0.5,-0.0011608774243780928
2006-06-15,5506.7998046875,5636.7998046875,5506.7998046875,5619.2998046875,1917016000,0.020223409491238797,0.01685023056352327,0.26748911763109395,0.0004089862914503275,-0.00188499260516904,2,1,1,1,False,1,0.5,0.010111704745619399
2006-06-16,5619.2998046875,5701.5,5594.2998046875,5597.39990234375,2134808800,-0.0039048794642599916,0.015622417258033365,0.24799818565463919,1.5248083630399398e-05,-0.0006598323070066771,1,1,1,1,False,1,0.5,-0.0019524397321299958
2006-06-19,5597.39990234375,5665.7001953125,5597.39990234375,5626.10009765625,1153580500,0.005114315119143953,0.015673122847989388,0.2488031119412659,2.6156219137904425e-05,-0.0003835609625939117,1,1,1,1,False,1,0.5,0.0025571575595719764
2006-06-20,5626.10009765625,5658.2001953125,5585.0,5658.2001953125,1352420400,0.005689353067438674,0.015719587224978723,0.2495407110592899,3.2368738325973845e-05,6.735690325414334e-06,1,1,1,1,False,1,0.5,0.002844676533719337
2006-06-21,5658.2001953125,5673.5,5610.7998046875,5665.0,1642751600,0.0012010395272703533,0.01486638228334458,0.23599650250167795,1.4424959460657938e-06,0.0011252817555345018,1,0,0,0,True,0,1.0,0.0012010395272703533
2006-06-22,5665.0,5736.7998046875,5657.2001953125,5684.10009765625,1611284700,0.0033659260249194745,0.01374709039803227,0.21822829466350396,1.1329458005230214e-05,4.52596577556025e-05,1,0,0,0,False,0,1.0,0.0033659260249194745
2006-06-23,5684.10009765625,5716.7001953125,5667.7998046875,5692.10009765625,1145495400,0.0014064452420630147,0.013230100557126718,0.21002133536720632,1.978088218921692e-06,0.0008866132979926297,1,0,0,0,False,0,1.0,0.0014064452420630147
2006-06-26,5692.10009765625,5716.5,5677.5,5681.2001953125,1614543600,-0.0019167533433765982,0.012771295229001538,0.20273802657674264,3.6739433793453675e-06,2.934556448415327e-05,1,0,0,0,False,0,1.0,-0.0019167533433765982
2006-06-27,5681.2001953125,5729.7998046875,5650.0,5652.2998046875,1337754600,-0.005100004988165097,0.011978636485326188,0.19015495911490743,2.6010050879308867e-05,-0.0011544038489639146,0,0,0,0,False,0,1.0,-0.005100004988165097
2006-06-28,5652.2998046875,5702.89990234375,5633.7998046875,5678.60009765625,1267809200,0.00464223326074098,0.010788809791284248,0.17126704590070074,2.1550329647129833e-05,0.00022358456446997232,0,0,0,0,False,0,1.0,0.00464223326074098
2006-06-29,5678.60009765625,5791.7001953125,5678.60009765625,5791.5,1502990800,0.019686584714113664,0.011293018020033898,0.1792711033942844,0.0003875616177059738,0.0005599256681118312,1,0,0,0,False,0,1.0,0.019686584714113664
2006-06-30,5791.5,5865.7001953125,5791.5,5833.39990234375,1583755700,0.007208678636336785,0.011355316434933597,0.18026006007167314,5.196504768197837e-05,0.0006882043105870631,1,0,0,0,False,0,1.0,0.007208678636336785
2006-07-03,5833.39990234375,5884.39990234375,5833.39990234375,5884.39990234375,1194578600,0.008704760771530928,0.011484202841970197,0.18230606835404609,7.577286008958372e-05,0.0009794752742245685,1,0,0,0,False,0,1.0,0.008704760771530928
2006-07-04,5884.39990234375,5884.5,5848.2998046875,5883.5,863784800,-0.00015294187628533962,0.011482638271715364,0.18228123157122822,2.3391217521680128e-08,0.0009928483036684302,0,0,0,0,False,0,1.0,-0.00015294187628533962
2006-07-05,5883.5,5883.5,5815.7001953125,5826.7001953125,1138260700,-0.0097009870348721,0.011080575069706737,0.17589867610815732,9.410914945075657e-05,0.0012998584088526584,1,0,0,0,False,0,1.0,-0.0097009870348721
2006-07-06,5826.7001953125,5897.10009765625,5826.7001953125,5890.0,1312357700,0.010805161776520578,0.01122236992978918,0.17814959972994937,0.00011675152101678132,0.0015088192498213275,1,0,0,0,False,0,1.0,0.010805161776520578
2006-07-07,5890.0,5908.5,5858.39990234375,5888.89990234375,1424761300,-0.000186791240025741,0.009392726610571549,0.14910491246634566,3.489096735035398e-08,0.002711888998051325,0,0,0,0,False,0,1.0,-0.000186791240025741
2006-07-10,5888.89990234375,5901.0,5856.5,5896.89990234375,880029700,0.001357566115364861,0.008850269155377684,0.14049366732669008,1.8429857575868391e-06,0.001992917244163347,0,0,0,0,False,0,1.0,0.001357566115364861
2006-07-11,5896.89990234375,5896.89990234375,5844.0,5857.2998046875,1162635600,-0.006738059326588441,0.00888122329875519,0.1409850491192336,4.5401443488625484e-05,0.001961758912051589,0,0,0,0,False,0,1.0,-0.006738059326588441
2006-07-12,5857.2998046875,5899.2998046875,5842.7001953125,5860.60009765625,1212976000,0.0005632908769523937,0.007605231510736845,0.12072930744289047,3.172966120577967e-07,0.002854599642919284,0,0,0,0,False,0,1.0,0.0005632908769523937
2006-07-13,5860.60009765625,5860.60009765625,5751.89990234375,5765.0,1515312800,-0.016446850368176058,0.008640142883080697,0.1371580161641769,0.0002704988870331729,0.002181976046756433,1,0,0,0,False,0,1.0,-0.016446850368176058
2006-07-14,5765.0,5765.0,5707.60009765625,5707.60009765625,1305352000,-0.010006516536877896,0.007976812708522848,0.1266279760901461,0.00010013037320281081,0.000742455759703257,1,0,0,0,False,0,1.0,-0.010006516536877896
2006-07-17,5707.60009765625,5721.10009765625,5654.60009765625,5701.0,1366791300,-0.0011570391346999997,0.007919095978283304,0.12571175140193627,1.3387395592273242e-06,0.0008733052992061138,0,0,0,0,False,0,1.0,-0.0011570391346999997
2006-07-18,5701.0,5712.60009765625,5658.2998046875,5681.7001953125,1439567000,-0.003391079946068132,0.007908841869965242,0.12554897247877841,1.1499423200625444e-05,0.00046828648657696686,0,0,0,0,False,0,1.0,-0.003391079946068132
2006-07-19,5681.7001953125,5785.2998046875,5680.7998046875,5778.0,1665784300,0.016807083940667766,0.008616282430934269,0.13677924322888285,0.00028247807058865234,0.000997702242445019,1,0,0,0,False,0,1.0,0.016807083940667766
2006-07-20,5778.0,5819.7001953125,5756.39990234375,5770.89990234375,1308633800,-0.0012295714069416874,0.008629729234833189,0.13699270462315402,1.5118458447685608e-06,0.0008819588646253979,0,0,0,0,False,0,1.0,-0.0012295714069416874
